id;fecha_trending;titulo;canal;categoria;visitas;likes;dislikes
i0TXj8cjVfs;14/11/2017;El Gran Secreto del BitCoin;Mundo Desconocido;Science & Technology;162706;7211;417
hcuAuv-kkyg;14/11/2017;EL VUELO DE LA VICTORIA CAPÍTULO FINAL PARTE 2;Dennis Stefania;Comedy;56195;222;57
_0FiEmKkIHU;14/11/2017;TERREMOTO 6.5 EN COSTA RICA 12/11/2017;ElJuanjoSabe;News & Politics;6481;20;0
e_XgSU1X4Ms;14/11/2017;Preocupa a Chiapas que se “sequen” cascadas de Agua Azul RH Noticias 13/11/2017;RH Noticias;People & Blogs;2740;209;5
7J44ynoFWSk;14/11/2017;ADORNO NAVIDEÑO Y SOUVENIR PARA TODA OCASIÓN;KLAUS SUS BORDADOS DE LISTON Y MANUALIDADES;Howto & Style;3639;451;7
jAdVVPw3Sao;14/11/2017;Mustafá tendrá una nueva aliada para detener a Hürrem en El Sultán;Imagen Ficción;Entertainment;3203;27;1
Nr3AuidaiSo;14/11/2017;TODO sobre el MISTERIOSO caso de JOHN F. KENNEDY (JFK) | Paulettee;Paulettee;Entertainment;327514;31437;247
5dCjl2efnyQ;14/11/2017;Episodio #1257 ¿Como el hongo candida ataca el cuerpo?;MetabolismoTV;Education;6742;581;4
W-4d6rdrg3E;15/11/2017;INTENTEN HACERME REÍR ! (Edición chistes cortos);JuegaGerman;Entertainment;762127;103591;1528
eAlsZp9S5x0;15/11/2017;ICE CREAM ROLLS EXTRAÑOS | EL GUZII;El Guzii;Howto & Style;207501;14306;227
DqiMJ6dAtC8;15/11/2017;¿Cómo ven los daltónicos? (PyR);XpressTV;Entertainment;941864;79279;695
_4nBM09BSEI;15/11/2017;LAPIZITO FUE POR POPOTITOS Y SE VAN DE CITA QUE PASARÁ ??;JOKER MAX;Entertainment;544971;4918;1131
RyEZQV9CwAM;15/11/2017;ME SUBÍ A UN RASCACIELOS EN PARAGUAY / Juanpa Zurita;Juanpa Zurita;Comedy;487248;57351;652
RyMVtv5wCIU;15/11/2017;Trabajando en LA CENTRAL DE ABASTO!;BERTH OH!;People & Blogs;1261625;71056;1579
o7jUddH52JY;15/11/2017;Enamorandonos la ultima y nos vamos 14 de noviembre 2017;Guillermo Ramirez;Entertainment;160373;432;68
t7cL_jDyuUI;15/11/2017;Ultima parte de la Boda de Richy y Mafer - Enamorandonos;AliadosTelefe2017;Entertainment;25732;65;40
Nr-EpdBWeCE;15/11/2017;Kelechi Iheanacho Amazing Goal - Argentina vs Nigeria 2-1 (Friendly Match 2017);Football Goals HD;People & Blogs;12870;15;1
IBRok8hS72o;15/11/2017;Dramatic CCTV shows TOWIE star Ferne McCann's ex Arthur Collins spraying acid inside packed nightclu;3 cty;News & Politics;79417;3;21
BUdI6ot2j-8;15/11/2017;Mexico vs Polonia  1-0 Resumen Goles Amistoso 2017 HD;Futbol En Vivo;Sports;218587;727;188
6mux5Q9AGfE;15/11/2017;El KUN se DESMAYÓ | ¡TRES de ERIKSEN y al MUNDIAL! | ALEMANIA le EMPATA a FRANCIA al 93;Cracks;Sports;668353;39436;438
SWhfMrcS9eM;15/11/2017;MANUALIDADES SÚPER VIRALES DE SILICÓN CALIENTE PARTE 1;MaireWink;Entertainment;376644;32195;249
eBaYLHNmlLs;15/11/2017;¿Quién invento los Emojis? ?? (con DeToxoMoroxo) | Preguntas y Respuestas;Luan Palomera;Entertainment;195442;20454;230
ce2GdkBgYaE;15/11/2017;ASÍ ERAN LAS COSAS ANTES...;Dankev;Entertainment;129572;11731;167
Y_r7bvUt-YM;15/11/2017;Dimitri se enoja con Jessica y la Insulta| Facebook LIVE 13/Noviembre/2017;Enamorándonos TV;People & Blogs;91812;191;81
KMXIKSi96LY;15/11/2017;EX TIMBIRICHE responde a YURI ¡y denuncia farsa de La Voz México!;EXPRESS NOTICIAS;Entertainment;59543;0;0
VQXfLFWhKRo;15/11/2017;Dámaris sin Rorro, Vanda sin Luis Fer, así la fiesta de Richy y Mafer / Enamorandonos;VIDEOS VIRALES TV;People & Blogs;675008;2056;444
QuSEbo03fc4;15/11/2017;Becky G, Bad Bunny - Mayores (2017 Latin American Music Awards);BeckyGVEVO;Music;306290;21532;585
_OXDcGPVAa4;15/11/2017;DOG HACKS | MUSAS LESSLIE LOS POLINESIOS;Musas;Howto & Style;1746221;93269;1792
oPD8Z07zK4U;15/11/2017;Mhonividente en Buenos dias Familia 11/14/2017 RITUAL PARA QUITAR MALAS ENERGIAS;CanalOficial Mhonividente;Comedy;29385;608;18
cnOrjcG_Sxo;15/11/2017;Programa completo del 14 de noviembre de 2017 | Enamorándonos;Enamorándonos;Sports;353534;3458;337
1GYQSPvoYww;15/11/2017;CHICHARITO buscó VOLVER a CHIVAS | JONA quiere jugar en el AME | DESTROZAN a MARCHESÍN en ARGENTINA;Cracks MX;Sports;110067;6136;79
4wiO5sGTHxg;15/11/2017;La ex Timbiriche Alexa contraataca a la produccion de la Voz México;Flash Farandula;Entertainment;12951;16;19
Q2XDusl1wR4;15/11/2017;Exatlón México / Alberto Morales y su hermana buscan Denunciar a TV Azteca y Exatlón;Realitys, Noticias;People & Blogs;35055;145;78
ZMxnWZktTRA;15/11/2017;PIMPINELA SUS MEJORES CANCIONES - PIMPINELA SUS MEJORES EXITOS - PIMPINELA ROMANTICAS;Mix Bandas;People & Blogs;25584;8;19
lI8TfgG2k6Y;15/11/2017;Exatlón México | Programa 22;Exatlón;Entertainment;52166;651;128
50jQol_-2dM;15/11/2017;LADY TIMBIRICHE EN LA VOZ MEXICO #LadyTimbiriche;Gracia Popular;People & Blogs;148635;587;125
XhquqP9xSrI;15/11/2017;¡Alejandra Ávalos confirma catálogo de actrices! | Sale el Sol;Imagen Entretenimiento;Entertainment;164986;264;35
r1DvFVEL9As;15/11/2017;Alexa Lozano exhibe Fraude de La Voz México;Dispara Margot Dispara;Entertainment;62446;279;72
fSZC1S0JpJM;15/11/2017;Programa completo del 13 de noviembre de 2017 | Enamorándonos;HDonline;Entertainment;122378;403;96
ok4tCywAlXc;15/11/2017;Sin Senos Si Hay Paraiso 2 | Capitulo 77 - 5/5 COMPLETO HD;Novelas Now;People & Blogs;109176;335;16
sB1btJg17Sg;15/11/2017;Lo ma?s ridi?culo de Venga la Alegri?a;VLA SÚPER FANS;Film & Animation;103176;611;79
hcY52MFWMDM;15/11/2017;Sismo de 6.7 sacude Costa Rica 12 Noviembre 2017;Casanare;News & Politics;263352;846;393
Lz58Ch1VnR8;15/11/2017;México vs Polonia 1-0 Amistoso 2017 TV AZTECA FULL HD | RESUMEN COMPLETO HD;WorldCupMexHD;Nonprofits & Activism;338216;1665;146
k6F_JlX6LKg;15/11/2017;María Levy insulta a Daniela Romo y Tina Galindo, Carla Estrada habla del prosticatálogo;Revista TVNotas;Entertainment;10156;109;7
e7RcwQWSngE;15/11/2017;9 COMERCIALES MAS RAROS VERSIÓN ANIME !!;Horaotaku;Entertainment;138230;21348;296
HIUJFnY9ILE;15/11/2017;Abriendo Caja Misteriosa NEGRA de Ebay | Caja Sorpresa;Curiosidades con Mike;Science & Technology;99957;4248;272
YaLmzawRjlk;15/11/2017;RETO Los CHILAQUILES más PICOSOS del Mundo.;La Ruta de la Garnacha;Entertainment;132220;5574;227
iaoieyQ749w;15/11/2017;10 Asombrosos Pasteles Que No Creerás Existen;Rank Smashers;Entertainment;73639;4420;73
lfWfef1z3Yc;15/11/2017;La Muerte de Mihrunisa, la esposa de Mustafa | El Sultan Capitulo 278 en Español Latino;El Sultan - Escenas;People & Blogs;6715;60;6
b6X9vE4CzMU;15/11/2017;BALADAS GRUPERAS DE LOS 90'S - GRUPERAS DE LOS 90 ROMANTICAS MIX - Romanticas de Ayer y Hoy lo mejor;Baladas De Amor;Music;17074;101;15
Ehke7aPI9l0;15/11/2017;Kurt Angle & The Shield lead a Raw raid of SmackDown: SmackDown LIVE, Nov. 14, 2017;WWE;Sports;612569;29530;641
KFz_JBteACQ;15/11/2017;Programa Completo 14 Noviembre 2017;Ðis??r?ron, M?nigüis, Ðis??r?ron;People & Blogs;18283;168;13
DcTZilYN_1g;15/11/2017;Trágico accidente les quita la vida a Maru Dueñas y Claudio Reyes | Ventaneando;Ventaneando;Entertainment;415589;1020;214
Y4nEk2Y8HfY;15/11/2017;¡El Equipo Favorito arrasa en el Sin Palabras de Venga la alegría!;Venga La Alegría;Entertainment;45317;380;187
oyvN5ExU4fE;15/11/2017;Franco Escamilla.- La mesa reñoña 75;Franco Escamilla;Comedy;325176;9024;232
m7e3Yfc-N6k;15/11/2017;iPHONE X - 5 cosas que ODIO!;neshudo;Entertainment;81292;4145;185
AS-J_xhmwWg;15/11/2017;LA INDIA YURIDIA Y TEO GONZALEZ ROUND 2;La India Yuridia;People & Blogs;7499;371;2
f29C4nLLvLQ;15/11/2017;Lasaña para Cena de Navidad;Jauja Cocina Mexicana;Howto & Style;44535;3947;52
tsMw-VMUtNU;15/11/2017;Kid Barely Avoids Getting Run Over by Trailer in Norway;Pirateay;Entertainment;303516;880;272
rEexgn24Zd0;15/11/2017;Hija de Mariana Levy responde a Daniela Romo;Los pelos de la Burra en mano;People & Blogs;10578;37;6
VHk0NJJYK2U;15/11/2017;Bachata 2017 Lo Mas Romantico - Romeo Santos, Prince Royce, Shakira - Lo Mejor Bachata 2017;Mr Lucky;Entertainment;95149;528;80
YCQEo_2f5SU;15/11/2017;Damaris y Magaly Volvieron a ser Enemigas;Crusher Mx;Nonprofits & Activism;178523;0;0
084uZsxEAIU;15/11/2017;Liz Vega No Supera que Actrices de Segunda la Exhibieran;Chacaleo. Com;Entertainment;88335;946;151
Grjf061dV4w;15/11/2017;Peña descubre el secreto detrás de 'Mayores' de Becky G.;carloschaviratv;Comedy;21148;1680;31
htC3S04x4zw;15/11/2017;Lo Mas Escuchado Reggaeton Noviembre 2017 Bad Bunny, Ozuna, Wisin, Shakira, Nicky Jam, Daddy Yankee;Chino Vj Plus;Music;93086;601;69
cwMGtzZrr1g;15/11/2017;¡Jean Claude le roba un beso a Galilea Montijo! | Hoy;Hoy;Entertainment;138401;308;218
Cy6U9rlxXNo;15/11/2017;Superpoderes Inutiles / Tila Maria Sesto;Tila Maria Sesto;Comedy;9967;1394;17
ZIQIYOvn0t0;15/11/2017;CHARLY HACE MACARONS SIN AYUDA ¿LE SALIERON? | MIS PASTELITOS;Mis Pastelitos;Howto & Style;322885;24798;274
EnBfzD0HhtM;15/11/2017;Argentina vs Nigeria 2-4 - All Goals & Extended Highlights - Friendly 14/11/2017 HD;GOLAZO TV;Sports;1693612;9195;910
SbOwzAl9ZfQ;15/11/2017;Capítulo 12 | MasterChef 2017;MasterChef 2017;Entertainment;684302;5891;553
KO-QO5QQAyM;15/11/2017;Mexico vs Polonia 1-0 RESUMEN GOLES [Goals-Highlights] Amistoso Friendly-Match 13/11/2017;Central de notícias e esportes CNE;Sports;277375;641;108
3W9uwoM3WAc;15/11/2017;ME ENGAÑO RUBEN .?.. Q&A - PREGUNTAS Y RESPUESTAS - Jackie Hernandez;Jackie Hernandez;Howto & Style;90997;6769;207
5nEogChRGE8;15/11/2017;"Donald Trump Jr. and WikiLeaks; Trump Meets Duterte: A Closer Look";Late Night with Seth Meyers;Comedy;457646;8207;274
NPi7GUNVMoM;15/11/2017;LA PLANTILLA DEL MUNDIAL EN JUEGO... DISCARD CHALLENGE FIFA 18;ROBERT PG;Gaming;395276;52059;445
VsYmwBOYfW8;15/11/2017;Mean Tweets – Jimmy Kimmel Edition;Jimmy Kimmel Live;Comedy;2765121;35532;1705
j64xl7m8HhE;15/11/2017;Alitas Picantes | La Capital;La Capital;Howto & Style;188866;11974;126
6L2ZF7Qzsbk;15/11/2017;LOUIS CKAGÓ - EL PULSO DE LA REPÚBLICA;El Pulso De La República;News & Politics;449540;18377;586
ERI3RDsmkQM;15/11/2017;Rica Famosa Latina 5 Ep 32 HD Completo;Novelas Live;People & Blogs;30588;304;17
ok4BV_EdMyY;15/11/2017;Qué tan caro es comer en Rusia // Mundial 2018;Wereverwero;Entertainment;31900;2579;58
IMOmpTtlmWU;15/11/2017;¡Hasta el mariachi llegó a la boda de Richi y Fer!: Enamorándonos;kingtayger;Entertainment;48057;75;28
FCU3WcPG-2U;15/11/2017;Sin tu MIRADA avance del 15 de noviembre;el vuelo de la vick toria;Entertainment;11448;73;1
hYxAT-574tE;15/11/2017;¿Este sitio ES REAL?  o ¿El internet NOS ENGAN?A? | Alan por el mundo;alanxelmundo;Travel & Events;97800;6768;71
-78WxK0q2v4;15/11/2017;Señora Acero 4 - Capitulo 7 Parte 3/5;Sebastian Acero;Entertainment;22412;168;7
7GWXGqjSUJU;15/11/2017;Donde el corazón te lleve Romántica Alemania 2006;Louis Arteaga;Film & Animation;34401;156;37
DHt9_TXbKbI;15/11/2017;Alexa PUBLICA MENSAJE tras SU POLÉMICA SALIDA de La Voz México;Zhows;Entertainment;76275;119;191
cJUEwuoO2dA;15/11/2017;CUPCAKES PARA PERROS | PUPCAKES | Quiero Cupcakes!;Quiero Cupcakes!;Howto & Style;55098;5376;103
Z77YtiJAFyU;15/11/2017;ESCANDALO de JACKSON de GOT7|DICE ADIÓS!|JUSTIN BIEBER y SEUNGRI de BIGBANG|MOMO de TWICE LLORA!;Mi BIAS TV;Entertainment;103445;11383;81
uQ4CX91GWnw;15/11/2017;La hija pródiga Capítulo 17 | TV Azteca;Azteca Novelas;Entertainment;4398;80;2
GX9gZ4qh4v0;15/11/2017;11 TRUCOS DE BELLEZA Y MAQUILLAJE PARA PRINCIPIANTES;Troom Troom Es;Howto & Style;444478;15874;523
2z0h1BOX4c0;15/11/2017;Receta De Tela y Lazo Comestible Review Primera Vez;MadelinsCakes;People & Blogs;17477;2483;33
DhiYw8DYuZA;15/11/2017;Daniela y Magaly de enamorándonos se pasan de copas y pierden los papeles!;megustapuescom;Entertainment;14287;21;13
Xc0V4S17T4I;15/11/2017;Argentina vs Nigeria 2-4 Todos los Goles y Resumen (Amistoso) 14-11-2017 HD;ALXrecords2;Sports;109620;325;48
RS6dEL5VIr0;15/11/2017;JOAO ROJAS Es Figura En Argentina, Regresará A CRUZ AZUL?;ElChismosogro;Sports;9555;217;5
Ax1P5Q8Kr9g;15/11/2017;Huge IGN Failure Exposed, Why Zoella Is Being Called a Scammer, and EA Comes Under Fire...;Philip DeFranco;Entertainment;971117;50402;1526
IwGjXDFC8kE;15/11/2017;Sin Senos si Hay paraiso 3 Capitulo 77|3/7|Completo HD;MundoNovelero;People & Blogs;87836;521;21
ve3oQBjcAGI;15/11/2017;Everything Wrong With Wonder Woman In 14 Minutes Or Less;CinemaSins;Film & Animation;1032547;34754;1305
qZ86rzeT9JY;15/11/2017;El Semanal:  Contestando preguntas con Tarot y predicciones para cada signo zodiacal ??????????;Julianna La Reina del Tarot;People & Blogs;12911;966;27
jGXRidkmKNI;15/11/2017;Mon Laferte - Yo Te Qui;MonLaferteVEVO;Music;238173;14819;322
c9VTD3n_IDs;15/11/2017;La Resolana con el Capi | Programa 12 noviembre  2017;La Resolana;People & Blogs;202039;3809;138
nEAMm3nGxpM;15/11/2017;El valiente ve la muerte solo una vez - Teaser;Agencia Bengala;Film & Animation;33780;313;20
mqOgU3uJUUE;15/11/2017;Larry baila con una fanática especial | Larrymanía | Universo;UNIVERSO;Entertainment;10570;141;3
mbJ2wInVSyY;15/11/2017;La divertida cena de bienvenida en México con doña Letizia bailando a ritmo de Taboo;HOLA WEB;People & Blogs;104897;61;283
t2wv7Etl0vc;15/11/2017;ROBERTO CARLOS, PERALES Y JOSE JOSE EXITOS Sus Mejores Canciones   Romanticas En Español;Music is Life;People & Blogs;10853;59;4
Rb8_EdTYjXI;15/11/2017;RAW Team Attack Smackdown Team - WWE Smackdown 14th November 2017;Akashi Tv;Entertainment;474689;7062;368
vRXIKBfJp5c;15/11/2017;PARA QUE NO TE SAQUE DE SU MENTE NI DURMIENDO, LAS 24 HORAS;gregoria perez perez;People & Blogs;12842;1188;9
BKHpi93sQOY;15/11/2017;Gelatina de Pin?a Zanahoria Y Nuez;Armando En Tu Cocina;Howto & Style;22001;3939;28
Wg2DYxo-Pow;15/11/2017;DRAW MY LIFE ( MI VIDA EN DIBUJOS) ! - Pautips;Pautips;Howto & Style;980410;111762;1138
NJMWETuxVic;15/11/2017;Kike Pavón - Ganas de Vivir ft. Alex Zurdo & Manny Montes (Video Oficial);Kike Pavón;Music;39513;5519;48
0n05ezCsczI;15/11/2017;Rusia vs España 3-3 Resumen Highlights Goles Amistoso 2017;Resumenes FUT;People & Blogs;82306;605;35
AWqYXzvT4OM;15/11/2017;Transmisión en vivo del LXXIII Congreso y Campeonato Nacional Charro #Hidalgo2017;Federación Mexicana de Charrería, A.C.;Sports;3874;17;0
gF8sd2BQwoU;15/11/2017;Otro Millonario Se Unió a Amlo Después de Analizar Su Proyecto;Audi Luces;People & Blogs;90986;1653;69
744FHFygxiI;15/11/2017;Caloncho - Equipo;CalonchoVEVO;Music;60213;6563;94
1TUwj5r8MZQ;15/11/2017;Así inició #AristeguiEnVivo este 14 de noviembre 2017;Aristegui Noticias;News & Politics;35755;667;34
Mawjza3psiY;15/11/2017;CANTAMOS ALELUYA  | VIDEO OFICIAL |  ENCUENTRO 2017 - En Espíritu y En Verdad;En Espíritu y En Verdad;Music;6224;663;9
XLWjmAN2SLo;15/11/2017;Caer en Tentacion Capitulo 37 parte 7;Yoss Navarro Villal;People & Blogs;23567;95;6
fPYffm4nIYA;15/11/2017;MITOS ZOOLÓGICOS;El Robot de Platón;Education;129018;12961;74
Nnc362avOtM;15/11/2017;7 Trucos para Sobrevivir si te Lanzas de un Avión;Drawblogs;Entertainment;153533;29822;728
zASfdpG8UqU;15/11/2017;"Roban con violencia y presumen botín en ‘face’; cae uno; van por 8 más";Excélsior TV;News & Politics;27479;16;7
18POj5UkGRo;15/11/2017;REUNIÓN VIDA Y MINISTERIOS CRISTIANOS LATINO MÉXICO DEL 13 AL 19 DE NOVIEMBRE - EN VIVO;PUBLICACIONES JW;Education;18150;175;32
Qu0YhyzBB6A;15/11/2017;ARGENTINA 2 vs NIGERIA 4. Resumen y goles (full highlights) 14/11/2017;García Cedeño;Sports;422947;1160;186
m7cRGq35eK8;15/11/2017;Galletas de Mantequilla Navideñas | Postre Navideño;Kiwilimón;Howto & Style;3873;585;8
rYts-vQmlZk;15/11/2017;CRIMENES IMPERFECTOS RESUELTO 30 AÑOS DESPUES;DOCUS HOME;People & Blogs;12000;47;6
v9nEWtEdkmc;15/11/2017;Argentina vs Nigeria 2-4 - All Goals & Highlights - Friendly (14/11/2017);Goals & Highlights;Sports;414653;2303;191
PVVFOXUZObQ;15/11/2017;CENA ECONÓMICA - TAQUITOS DE FLOR DE JAMAICA;VIDA VEGANA;Howto & Style;9023;1068;3
ZIf-yocPdKM;15/11/2017;DTOKE vs WOS - FINAL El Quinto Escalón: EL FINAL;El Quinto Escalón;Music;602990;28147;666
yoeHU8qaewE;15/11/2017;[BTS (?????) - DNA Live] James Corden (Preview) 1/2;BTS BEING BTS;Music;39095;5582;3
asvHEW9v2WI;15/11/2017;VIDEOS RANDOM SDLG;MemeFont;Comedy;92913;6902;254
UO4ZYiqVkN0;15/11/2017;Primer Plano - Lunes 13 de noviembre de 2017;Canal Once;News & Politics;6161;137;3
0CkkoaLSCtw;15/11/2017;Le enseñan a bailar;MULTIMEDIOS;Entertainment;14365;153;7
9O9XvEWWjOk;15/11/2017;¡Hasta Aquí!#JusticierosAtacan LosJusticierosevidencían el fracaso de las instituciones encargadas;JR S;News & Politics;8204;313;1
oGSNSLD8rcw;15/11/2017;The Flash 4x07 Promo Therefore I Am (HD) Season 4 Episode 7 Promo;TV Promos;Entertainment;70987;889;6
ORn38gU3zAc;15/11/2017;POPOTITOS PODRÍA IR A LA CÁRC3L POR CULPA DE LAPIZITO - ENAMORANDONOS;Detrás De Los Famosos;Entertainment;2297;9;10
Ega4GZhszPs;15/11/2017;TEJE CUELLO MAPLE - CROCHET FÁCIL Y RÁPIDO - YO TEJO CON LAURA CEPEDA;Laura Cepeda;Howto & Style;38924;2708;53
RqccSEEO-5M;15/11/2017;How Trump Has Made China Great Again: The Daily Show;The Daily Show with Trevor Noah;Comedy;172210;6270;193
iEc-Qi1KJ0Q;15/11/2017;Penosa pelea entre damas en los tacos Acatlán;RadioPatrulla TV;News & Politics;11529;11;5
iBU3wxHzEHA;15/11/2017;¡La 'dueña' del estadio Azteca! Las 5 increíbles atajadas de Blanca Félix ante el América;Univision Deportes;Sports;193227;1743;92
zgM6-41jzuo;15/11/2017;MON LAFERTE EN ESCALERAS DE CENTRO COMERCIAL;La Realidad de la Vida;People & Blogs;2978;0;3
vFI-kU_Hb38;15/11/2017;Argentina vs Nigeria 2-4 RESUMEN GOLES [Goals-Highlights] Amistoso Friendly-Match 14/11/2017;Fútbol Latino;Sports;119937;530;344
n9uXUiBPPPY;15/11/2017;Test - (ADEXE & NAU) - Adivina  La Canción;Adexe & Nau FANS;Music;3761;705;10
tOwTdl-CR7o;15/11/2017;Especial 6 años (4 horas de Enchufetv);enchufetv;People & Blogs;303774;31387;444
7jmJtdqI6YE;15/11/2017;Sismo sacude Costa Rica la noche del 12 de Noviembre de 2017;Harrison;Entertainment;131734;347;78
9519Irf1W20;15/11/2017;Dime cómo te abraza y te diré lo que siente por ti;Badabun;Entertainment;170258;10334;119
sJ1Drsk7Cfc;15/11/2017;Lomo Adobado sin Horno;Cocinando con Angel;Howto & Style;10494;1045;14
C7R39aVhQuA;15/11/2017;Me Declaro Culpable Avance 15 de Noviembre;Adrián de la Rosa;Entertainment;5462;57;2
77o299p5dFw;15/11/2017;Caer en tentacio?n | Avance 14 de noviembre | Hoy - Televisa;Televisa Telenovelas;Entertainment;15238;110;6
9yPJRctSJB4;15/11/2017;Italy vs Sweden 0-0 (0-1) Highlights & All goals  European Qualifiers HD ITA 13/11/17;FootballEmpireTM;Sports;185581;200;157
B7Vp_0qLIPg;15/11/2017;¿QUÉ SIGNIFICA OK? | DrawXpress (el verdadero origen de la palabra es INCREÍBLE);TikTak Draw;Entertainment;150206;15078;124
4HrqAdtHsvY;15/11/2017;Tacos al pastor receta casera  Trompo al pastor;larecetadelaabuelita;Howto & Style;12931;1450;17
y0yyOekGQqE;15/11/2017;¿WANNA ONE PLAGIA A BTS? | MONSTA X ROMPE EN LLANTO | SE REVELA CUANTO GANÓ KANG DANIEL;Corea y Más;Entertainment;40911;5805;44
GZGdFRttWDI;15/11/2017;¡Top 10 Bromas LOCAS de Jackass!;WatchMojo Español;Film & Animation;493878;21306;356
N_xJgJNcRzk;15/11/2017;30,000 ORBEEZ en GLOBO GIGANTE – EXPLOSIÓN AL CORTARLO!! | Extra Palomitas Flow;EXTRA Palomitas Flow;People & Blogs;107701;12795;239
N0dGdT80fsU;15/11/2017;LA VUELTA DE CHUCKY;Axl Kss;Comedy;67819;7713;71
XSjvqLN15fE;15/11/2017;MARY CROCKETT | MORIR POR AMOR;davidRP;Entertainment;9923;94;8
XStpREMS8Fw;15/11/2017;Motorola Moto X4 - Unboxing en español;Isa Marcial;Science & Technology;36423;2788;40
l1dQZ-dDZRk;15/11/2017;Argentina 2 Nigeria 4. Resumen y Goles;Lo Mejor del Futbol;Sports;14461;105;18
CtBca6H6Teg;15/11/2017;Honest Trailers - Batman Forever;Screen Junkies;Film & Animation;829132;25111;316
jQUk4bzyxkw;15/11/2017;CONFIRMAN MALA NOTICIA;ARGUENDE TV;Entertainment;12820;11;5
JVcOZdS0RFU;15/11/2017;ALEXA ARREMETE CONTRA YURI  Y LA PRODUCCIÓN DE LA VOZ MÉXICO;SinTonNison;Entertainment;5239;12;25
qXftNTBdEog;15/11/2017;¿Quién és el SUPERHÉROE MÁS RÁPIDO? LAS SUPER OLIMPIADAS | Ep.5 [Crazy Crew];DoctorePoLLo;Gaming;266023;17852;268
WnUrVKTnPWc;15/11/2017;¿EL PRI SE DESPLOMA? La MALA IMAGEN del PRI por estrategias SUCIAS - Ana?lisis Completo;24 Noticias - JUCA;News & Politics;5497;219;12
gjXrm2Q-te4;15/11/2017;Jimmy Fallon Pays Tribute to His Mother Gloria;The Tonight Show Starring Jimmy Fallon;Comedy;1614431;58475;837
w9nThMKhmys;15/11/2017;E39. Ricardo mete la pata en Muy Padres;Imagen Ficción;Entertainment;11950;224;11
mRydIvA6fDM;15/11/2017;Las verdades con las que Ma. Elena Morera le hizo bullying a EPN;Sin Censura Media;News & Politics;5880;534;7
W5Xn11roRcE;15/11/2017;ROBERTO CARLOS LO MEJOR DE LO MEJOR (GRANDES EXITOS);Méndez & Méndez;Music;91867;732;78
lV-5FiVde-s;15/11/2017;THE SHIELD QUIERE A THE NEW DAY EN SURVIVOR SERIES WWE RAW 13/11/27 EN ESPAÑOL;DEREK WWE EN ESPAÑOL;Sports;25482;559;25
b-ShNqtj8Yw;15/11/2017;Kim Jong-Un Hurt President Trump's 'Old' Feelings;The Late Show with Stephen Colbert;Entertainment;1025278;14065;593
zsLAf-Dn7Wk;15/11/2017;Monreal se queda en Morena. Sería coordinador de campaña de AMLO o senador;López-Dóriga;News & Politics;29165;175;72
xNZ50VgYArQ;15/11/2017;ULTIMA HORA! Italia Fuera Del Mundial! - No Marcan 4 Penales! - RAUL JIMENEZ DA EL TRIUNFO AL TRI!;Xtra DEPORTES;Sports;52887;82;13
eBft4vEcuoQ;15/11/2017;YOKOI KENJI | La Enfermedad más Peligrosa: Delirios Estrellatus;TURBO COACHING;Education;23457;706;21
Ldt3QLqj0UI;15/11/2017;Poland vs Mexico 0-1 - Highlights & Goals - 13 November 2017;FOOTBALL MINDS;Sports;186162;481;55
pA7-syt_0dc;15/11/2017;Maru Dueñas y Claudio Reyes murieron, ¡todos venían cansados y el chofer se durmió!;TeleTomas;Entertainment;10794;18;1
U9LAm3on8KQ;15/11/2017;Evangelio de Hoy Martes 14 Noviembre 2017 Somos unos pobres siervos;Oraciones en video;People & Blogs;201828;7961;249
RojGF6fwE-U;15/11/2017;NO MMS VALERIA TE ESTAN COG13ND0, OK HASTA NUNCA!! El panda show 2017;BROMAS PANDITA SHOW (FANS);Entertainment;8840;56;15
